State FIPS,County FIPS,Postal,Name,Poverty Estimate All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 0-4,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 0-4,90% CI Lower Bound,90% CI Upper Bound
27,169,MN,Winona County,"7,252","6,196","8,308",15.4,13.2,17.6,"1,479","1,149","1,809",15.1,11.7,18.5,982,764,"1,200",13.9,10.8,17.0,"42,113","39,599","44,627",,,,,,
27,171,MN,Wright County,"7,210","5,797","8,623",5.8,4.7,6.9,"2,667","2,050","3,284",7.2,5.5,8.9,"1,766","1,343","2,189",6.8,5.2,8.4,"66,714","62,800","70,628",,,,,,
27,173,MN,Yellow Medicine County,"1,299","1,083","1,515",12.7,10.6,14.8,438,359,517,18.1,14.9,21.3,293,239,347,16.8,13.7,19.9,"46,595","43,101","50,089",,,,,,
28,000,MS,Mississippi,"644,156","629,743","658,569",22.4,21.9,22.9,"240,782","232,859","248,705",32.4,31.3,33.5,"160,282","153,313","167,251",30.2,28.9,31.5,"36,992","36,390","37,594","77,993","74,484","81,502",37.5,35.8,39.2
28,001,MS,Adams County,"9,213","7,777","10,649",30.8,26.0,35.6,"2,958","2,357","3,559",41.8,33.3,50.3,"2,047","1,635","2,459",40.3,32.2,48.4,"28,587","26,126","31,048",,,,,,
28,003,MS,Alcorn County,"8,224","6,819","9,629",22.5,18.7,26.3,"2,877","2,308","3,446",32.4,26.0,38.8,"1,880","1,471","2,289",29.4,23.0,35.8,"33,299","30,624","35,974",,,,,,
28,005,MS,Amite County,"2,911","2,273","3,549",22.5,17.6,27.4,"1,013",776,"1,250",34.7,26.6,42.8,700,537,863,34.5,26.4,42.6,"31,799","28,863","34,735",,,,,,
28,007,MS,Attala County,"4,670","3,743","5,597",24.3,19.5,29.1,"1,764","1,370","2,158",35.1,27.3,42.9,"1,177",903,"1,451",33.1,25.4,40.8,"29,317","27,009","31,625",,,,,,
28,009,MS,Benton County,"2,230","1,746","2,714",25.9,20.3,31.5,814,624,"1,004",38.4,29.4,47.4,551,421,681,35.7,27.3,44.1,"27,586","24,958","30,214",,,,,,
28,011,MS,Bolivar County,"11,025","9,617","12,433",33.9,29.6,38.2,"4,434","3,861","5,007",52.0,45.3,58.7,"2,895","2,459","3,331",48.3,41.0,55.6,"28,984","26,672","31,296",,,,,,
28,013,MS,Calhoun County,"3,283","2,667","3,899",22.3,18.1,26.5,"1,173",907,"1,439",31.8,24.6,39.0,791,604,978,30.2,23.1,37.3,"30,281","27,516","33,046",,,,,,
28,015,MS,Carroll County,"1,918","1,489","2,347",18.8,14.6,23.0,637,482,792,28.2,21.3,35.1,443,336,550,27.4,20.8,34.0,"34,436","31,515","37,357",,,,,,
28,017,MS,Chickasaw County,"4,260","3,492","5,028",24.8,20.3,29.3,"1,591","1,262","1,920",35.2,27.9,42.5,"1,075",849,"1,301",32.9,26.0,39.8,"31,702","29,045","34,359",,,,,,
28,019,MS,Choctaw County,"1,974","1,515","2,433",23.4,18.0,28.8,775,594,956,38.1,29.2,47.0,526,401,651,35.2,26.8,43.6,"31,632","28,846","34,418",,,,,,
28,021,MS,Claiborne County,"3,019","2,385","3,653",34.9,27.6,42.2,"1,153",898,"1,408",51.1,39.8,62.4,776,600,952,47.1,36.4,57.8,"22,750","20,769","24,731",,,,,,
28,023,MS,Clarke County,"4,236","3,511","4,961",25.4,21.0,29.8,"1,587","1,298","1,876",39.0,31.9,46.1,"1,112",914,"1,310",37.1,30.5,43.7,"31,999","29,104","34,894",,,,,,
28,025,MS,Clay County,"5,740","4,709","6,771",28.4,23.3,33.5,"2,161","1,713","2,609",41.3,32.7,49.9,"1,424","1,104","1,744",37.6,29.2,46.0,"30,777","27,849","33,705",,,,,,
28,027,MS,Coahoma County,"9,890","8,391","11,389",38.7,32.8,44.6,"4,144","3,425","4,863",55.0,45.5,64.5,"2,627","2,110","3,144",48.6,39.0,58.2,"25,719","23,488","27,950",,,,,,
28,029,MS,Copiah County,"6,722","5,276","8,168",23.4,18.4,28.4,"2,590","2,001","3,179",35.7,27.6,43.8,"1,733","1,328","2,138",33.9,26.0,41.8,"31,275","28,431","34,119",,,,,,
28,031,MS,Covington County,"4,189","3,274","5,104",21.7,17.0,26.4,"1,658","1,264","2,052",33.1,25.2,41.0,"1,138",869,"1,407",31.6,24.1,39.1,"32,900","29,765","36,035",,,,,,
28,033,MS,DeSoto County,"16,739","13,859","19,619",10.4,8.6,12.2,"6,791","5,390","8,192",15.1,12.0,18.2,"4,609","3,660","5,558",13.8,11.0,16.6,"58,979","55,456","62,502",,,,,,
28,035,MS,Forrest County,"20,780","18,575","22,985",29.0,25.9,32.1,"6,438","5,530","7,346",36.9,31.7,42.1,"4,063","3,357","4,769",33.7,27.8,39.6,"32,555","29,725","35,385",,,,,,
28,037,MS,Franklin County,"1,672","1,291","2,053",20.8,16.1,25.5,630,482,778,31.2,23.9,38.5,432,331,533,29.5,22.6,36.4,"32,375","29,393","35,357",,,,,,
28,039,MS,George County,"3,803","2,985","4,621",17.2,13.5,20.9,"1,534","1,204","1,864",25.5,20.0,31.0,"1,025",800,"1,250",23.6,18.4,28.8,"43,487","39,566","47,408",,,,,,
28,041,MS,Greene County,"2,710","2,118","3,302",23.9,18.7,29.1,839,648,"1,030",26.9,20.8,33.0,555,427,683,24.2,18.6,29.8,"37,348","33,959","40,737",,,,,,
28,043,MS,Grenada County,"4,649","3,622","5,676",21.5,16.7,26.3,"1,766","1,359","2,173",33.3,25.6,41.0,"1,208",926,"1,490",31.3,24.0,38.6,"32,715","30,057","35,373",,,,,,
28,045,MS,Hancock County,"8,235","6,529","9,941",18.9,15.0,22.8,"3,067","2,405","3,729",30.0,23.5,36.5,"2,080","1,628","2,532",28.1,22.0,34.2,"42,255","38,978","45,532",,,,,,
28,047,MS,Harrison County,"35,796","30,867","40,725",19.7,17.0,22.4,"13,704","11,466","15,942",30.4,25.4,35.4,"8,709","7,072","10,346",27.8,22.6,33.0,"41,522","39,235","43,809",,,,,,
28,049,MS,Hinds County,"54,448","48,246","60,650",22.9,20.3,25.5,"21,813","18,824","24,802",34.1,29.4,38.8,"15,100","12,957","17,243",32.9,28.2,37.6,"37,265","35,567","38,963",,,,,,
28,051,MS,Holmes County,"7,614","6,349","8,879",41.2,34.4,48.0,"2,917","2,350","3,484",53.1,42.8,63.4,"2,019","1,626","2,412",52.8,42.5,63.1,"22,536","20,778","24,294",,,,,,
28,053,MS,Humphreys County,"3,887","3,143","4,631",42.2,34.1,50.3,"1,612","1,280","1,944",61.1,48.5,73.7,"1,060",823,"1,297",58.9,45.8,72.0,"24,205","22,040","26,370",,,,,,
28,055,MS,Issaquena County,495,385,605,43.3,33.7,52.9,161,123,199,60.1,45.9,74.3,111,85,137,57.8,44.0,71.6,"27,124","24,455","29,793",,,,,,
28,057,MS,Itawamba County,"3,867","3,006","4,728",17.2,13.4,21.0,"1,359","1,040","1,678",25.6,19.6,31.6,913,697,"1,129",23.7,18.1,29.3,"37,134","33,975","40,293",,,,,,
28,059,MS,Jackson County,"22,988","19,941","26,035",16.6,14.4,18.8,"8,732","7,309","10,155",24.9,20.8,29.0,"5,449","4,419","6,479",21.3,17.3,25.3,"45,766","42,982","48,550",,,,,,
28,061,MS,Jasper County,"3,318","2,560","4,076",19.6,15.1,24.1,"1,224",923,"1,525",30.1,22.7,37.5,863,655,"1,071",29.0,22.0,36.0,"32,501","29,905","35,097",,,,,,
28,063,MS,Jefferson County,"2,765","2,258","3,272",37.9,31.0,44.8,945,752,"1,138",52.4,41.7,63.1,622,487,757,47.0,36.8,57.2,"24,671","22,290","27,052",,,,,,
28,065,MS,Jefferson Davis County,"3,079","2,338","3,820",25.0,19.0,31.0,"1,151",869,"1,433",39.8,30.0,49.6,804,610,998,38.5,29.2,47.8,"27,988","25,306","30,670",,,,,,
28,067,MS,Jones County,"15,535","13,199","17,871",23.4,19.9,26.9,"5,930","4,878","6,982",34.9,28.7,41.1,"3,823","3,073","4,573",31.9,25.6,38.2,"35,696","33,515","37,877",,,,,,
28,069,MS,Kemper County,"2,584","2,002","3,166",26.6,20.6,32.6,881,673,"1,089",36.6,28.0,45.2,596,453,739,34.9,26.6,43.2,"27,711","25,042","30,380",,,,,,
28,071,MS,Lafayette County,"8,884","7,326","10,442",20.9,17.2,24.6,"1,945","1,531","2,359",22.4,17.6,27.2,"1,294","1,005","1,583",21.2,16.5,25.9,"38,725","35,245","42,205",,,,,,
28,073,MS,Lamar County,"9,037","7,683","10,391",16.2,13.8,18.6,"3,124","2,486","3,762",21.5,17.1,25.9,"2,062","1,622","2,502",20.1,15.8,24.4,"49,742","45,343","54,141",,,,,,
28,075,MS,Lauderdale County,"18,629","16,079","21,179",24.4,21.1,27.7,"6,865","5,711","8,019",34.9,29.0,40.8,"4,470","3,658","5,282",32.1,26.3,37.9,"34,199","31,600","36,798",,,,,,
28,077,MS,Lawrence County,"2,342","1,808","2,876",18.2,14.0,22.4,884,670,"1,098",27.3,20.7,33.9,606,460,752,26.5,20.1,32.9,"36,844","33,474","40,214",,,,,,
28,079,MS,Leake County,"5,923","4,899","6,947",27.1,22.4,31.8,"2,392","1,909","2,875",39.1,31.2,47.0,"1,612","1,262","1,962",37.3,29.2,45.4,"31,672","28,925","34,419",,,,,,
28,081,MS,Lee County,"16,732","14,651","18,813",20.5,18.0,23.0,"6,804","5,874","7,734",31.3,27.0,35.6,"4,698","4,021","5,375",30.0,25.7,34.3,"41,026","37,662","44,390",,,,,,
28,083,MS,Leflore County,"11,191","9,433","12,949",37.2,31.4,43.0,"4,402","3,639","5,165",51.0,42.2,59.8,"3,048","2,529","3,567",50.6,42.0,59.2,"26,037","23,682","28,392",,,,,,
28,085,MS,Lincoln County,"6,079","4,703","7,455",17.8,13.8,21.8,"2,336","1,771","2,901",26.2,19.9,32.5,"1,562","1,190","1,934",24.8,18.9,30.7,"35,523","32,353","38,693",,,,,,
28,087,MS,Lowndes County,"15,085","13,090","17,080",25.8,22.4,29.2,"5,484","4,578","6,390",37.2,31.1,43.3,"3,443","2,770","4,116",32.5,26.2,38.8,"35,774","32,896","38,652",,,,,,
28,089,MS,Madison County,"12,062","10,077","14,047",12.8,10.7,14.9,"4,408","3,438","5,378",17.3,13.5,21.1,"3,064","2,383","3,745",16.6,12.9,20.3,"57,089","52,533","61,645",,,,,,
28,091,MS,Marion County,"6,504","5,275","7,733",24.7,20.0,29.4,"2,548","2,003","3,093",37.4,29.4,45.4,"1,719","1,346","2,092",35.9,28.1,43.7,"31,026","28,240","33,812",,,,,,
28,093,MS,Marshall County,"8,919","7,361","10,477",25.3,20.9,29.7,"3,136","2,521","3,751",36.7,29.5,43.9,"2,041","1,611","2,471",33.4,26.4,40.4,"35,443","33,702","37,184",,,,,,
28,095,MS,Monroe County,"8,762","7,495","10,029",24.1,20.6,27.6,"3,126","2,580","3,672",35.1,29.0,41.2,"2,098","1,726","2,470",32.6,26.8,38.4,"34,468","31,795","37,141",,,,,,
28,097,MS,Montgomery County,"2,538","1,954","3,122",23.5,18.1,28.9,926,702,"1,150",34.9,26.5,43.3,638,485,791,33.5,25.5,41.5,"30,197","27,357","33,037",,,,,,
28,099,MS,Neshoba County,"6,561","5,266","7,856",22.4,18.0,26.8,"2,757","2,173","3,341",33.0,26.0,40.0,"1,872","1,471","2,273",31.8,25.0,38.6,"34,698","32,154","37,242",,,,,,
28,101,MS,Newton County,"4,554","3,653","5,455",21.6,17.3,25.9,"1,789","1,420","2,158",32.2,25.5,38.9,"1,180",925,"1,435",29.3,23.0,35.6,"34,123","30,973","37,273",,,,,,
28,103,MS,Noxubee County,"3,691","2,893","4,489",32.6,25.6,39.6,"1,451","1,116","1,786",46.8,36.0,57.6,"1,012",785,"1,239",44.7,34.7,54.7,"24,699","22,390","27,008",,,,,,
28,105,MS,Oktibbeha County,"11,447","9,589","13,305",26.5,22.2,30.8,"2,639","2,044","3,234",30.8,23.9,37.7,"1,822","1,421","2,223",31.1,24.2,38.0,"33,008","29,910","36,106",,,,,,
28,107,MS,Panola County,"9,622","8,109","11,135",27.9,23.5,32.3,"3,563","2,890","4,236",38.8,31.5,46.1,"2,430","1,972","2,888",36.8,29.9,43.7,"32,377","29,422","35,332",,,,,,
28,109,MS,Pearl River County,"11,740","9,802","13,678",21.5,17.9,25.1,"4,281","3,453","5,109",31.9,25.7,38.1,"2,701","2,118","3,284",28.2,22.1,34.3,"39,424","35,974","42,874",,,,,,
28,111,MS,Perry County,"2,636","2,051","3,221",21.7,16.9,26.5,"1,009",774,"1,244",33.0,25.3,40.7,691,531,851,31.5,24.2,38.8,"34,470","31,359","37,581",,,,,,
28,113,MS,Pike County,"10,691","8,751","12,631",27.1,22.2,32.0,"4,453","3,567","5,339",41.2,33.0,49.4,"2,902","2,258","3,546",37.5,29.2,45.8,"29,601","27,083","32,119",,,,,,
28,115,MS,Pontotoc County,"4,753","3,734","5,772",16.0,12.6,19.4,"1,941","1,480","2,402",24.7,18.8,30.6,"1,324","1,013","1,635",23.2,17.8,28.6,"37,493","34,493","40,493",,,,,,
28,117,MS,Prentiss County,"5,270","4,255","6,285",21.8,17.6,26.0,"1,751","1,348","2,154",30.6,23.6,37.6,"1,172",897,"1,447",28.6,21.9,35.3,"33,940","30,981","36,899",,,,,,
28,119,MS,Quitman County,"2,957","2,362","3,552",36.9,29.5,44.3,"1,127",893,"1,361",53.2,42.2,64.2,781,621,941,50.2,39.9,60.5,"25,507","23,260","27,754",,,,,,
28,121,MS,Rankin County,"18,818","16,109","21,527",13.8,11.8,15.8,"6,999","5,854","8,144",20.0,16.7,23.3,"4,613","3,832","5,394",18.5,15.4,21.6,"51,007","48,011","54,003",,,,,,
28,123,MS,Scott County,"5,890","4,549","7,231",21.0,16.2,25.8,"2,406","1,842","2,970",32.1,24.6,39.6,"1,623","1,244","2,002",31.0,23.8,38.2,"32,711","29,778","35,644",,,,,,
28,125,MS,Sharkey County,"1,818","1,402","2,234",37.9,29.2,46.6,729,563,895,58.9,45.5,72.3,498,385,611,55.0,42.5,67.5,"24,987","22,578","27,396",,,,,,
28,127,MS,Simpson County,"5,910","4,611","7,209",21.9,17.1,26.7,"2,369","1,835","2,903",34.0,26.3,41.7,"1,634","1,272","1,996",32.9,25.6,40.2,"34,843","31,614","38,072",,,,,,
28,129,MS,Smith County,"3,397","2,720","4,074",20.8,16.7,24.9,"1,304","1,037","1,571",31.0,24.6,37.4,871,679,"1,063",28.3,22.1,34.5,"36,912","33,621","40,203",,,,,,
28,131,MS,Stone County,"3,202","2,544","3,860",19.3,15.3,23.3,"1,207",941,"1,473",28.3,22.1,34.5,810,632,988,26.4,20.6,32.2,"37,975","34,637","41,313",,,,,,
28,133,MS,Sunflower County,"9,681","8,101","11,261",39.2,32.8,45.6,"3,790","3,166","4,414",53.9,45.0,62.8,"2,566","2,121","3,011",52.3,43.2,61.4,"26,921","25,222","28,620",,,,,,
28,135,MS,Tallahatchie County,"4,484","3,532","5,436",34.8,27.4,42.2,"1,516","1,198","1,834",44.2,34.9,53.5,985,762,"1,208",40.8,31.6,50.0,"27,352","24,790","29,914",,,,,,
28,137,MS,Tate County,"5,054","4,060","6,048",18.2,14.6,21.8,"1,898","1,491","2,305",25.8,20.3,31.3,"1,261",988,"1,534",23.4,18.3,28.5,"41,465","37,862","45,068",,,,,,
28,139,MS,Tippah County,"4,535","3,605","5,465",20.7,16.5,24.9,"1,749","1,380","2,118",31.6,24.9,38.3,"1,186",935,"1,437",29.9,23.6,36.2,"33,223","30,369","36,077",,,,,,
28,141,MS,Tishomingo County,"3,402","2,690","4,114",17.7,14.0,21.4,"1,206",928,"1,484",27.1,20.8,33.4,833,642,"1,024",25.3,19.5,31.1,"33,775","30,713","36,837",,,,,,
28,143,MS,Tunica County,"2,981","2,328","3,634",28.1,21.9,34.3,"1,366","1,047","1,685",43.1,33.0,53.2,936,719,"1,153",42.4,32.6,52.2,"29,808","27,037","32,579",,,,,,
28,145,MS,Union County,"5,362","4,519","6,205",20.0,16.9,23.1,"1,969","1,603","2,335",28.6,23.3,33.9,"1,283","1,032","1,534",25.9,20.8,31.0,"37,403","34,080","40,726",,,,,,
28,147,MS,Walthall County,"3,735","2,841","4,629",24.5,18.6,30.4,"1,580","1,202","1,958",39.4,30.0,48.8,"1,048",790,"1,306",35.9,27.1,44.7,"30,278","27,509","33,047",,,,,,
28,149,MS,Warren County,"11,256","9,676","12,836",23.3,20.0,26.6,"4,175","3,385","4,965",33.5,27.2,39.8,"2,709","2,111","3,307",29.9,23.3,36.5,"37,578","34,659","40,497",,,,,,
28,151,MS,Washington County,"21,297","19,236","23,358",42.2,38.1,46.3,"8,063","6,995","9,131",57.1,49.5,64.7,"5,252","4,479","6,025",51.4,43.8,59.0,"25,559","23,647","27,471",,,,,,
28,153,MS,Wayne County,"5,099","4,098","6,100",24.8,19.9,29.7,"1,934","1,510","2,358",36.1,28.2,44.0,"1,288",997,"1,579",33.6,26.0,41.2,"32,355","29,340","35,370",,,,,,
28,155,MS,Webster County,"2,386","1,946","2,826",23.4,19.1,27.7,874,694,"1,054",34.3,27.2,41.4,564,438,690,30.2,23.5,36.9,"32,798","29,626","35,970",,,,,,
28,157,MS,Wilkinson County,"2,881","2,294","3,468",33.3,26.5,40.1,943,741,"1,145",42.2,33.1,51.3,634,494,774,40.2,31.3,49.1,"27,622","25,037","30,207",,,,,,
28,159,MS,Winston County,"5,572","4,700","6,444",29.7,25.1,34.3,"2,044","1,685","2,403",43.6,35.9,51.3,"1,305","1,048","1,562",39.7,31.9,47.5,"31,021","28,235","33,807",,,,,,
28,161,MS,Yalobusha County,"2,979","2,340","3,618",23.9,18.8,29.0,"1,124",880,"1,368",37.9,29.7,46.1,760,595,925,36.3,28.4,44.2,"31,644","28,731","34,557",,,,,,
28,163,MS,Yazoo County,"9,338","7,956","10,720",39.0,33.2,44.8,"3,575","3,003","4,147",51.4,43.2,59.6,"2,445","2,053","2,837",50.0,42.0,58.0,"28,474","25,922","31,026",,,,,,
29,000,MO,Missouri,"888,471","872,312","904,630",15.3,15.0,15.6,"293,856","284,167","303,545",21.0,20.3,21.7,"186,633","178,336","194,930",18.5,17.7,19.3,"44,306","43,819","44,793","100,603","95,787","105,419",26.5,25.2,27.8
29,001,MO,Adair County,"5,031","4,048","6,014",22.2,17.9,26.5,"1,142",856,"1,428",23.6,17.7,29.5,717,530,904,20.9,15.5,26.3,"32,015","30,098","33,932",,,,,,
29,003,MO,Andrew County,"1,727","1,346","2,108",10.1,7.9,12.3,560,418,702,13.6,10.2,17.0,369,272,466,11.8,8.7,14.9,"53,150","48,325","57,975",,,,,,
29,005,MO,Atchison County,646,495,797,11.6,8.9,14.3,167,124,210,14.5,10.8,18.2,110,81,139,12.6,9.2,16.0,"43,587","39,932","47,242",,,,,,
29,007,MO,Audrain County,"4,331","3,368","5,294",18.4,14.3,22.5,"1,717","1,296","2,138",28.1,21.2,35.0,"1,081",800,"1,362",25.5,18.9,32.1,"40,899","37,641","44,157",,,,,,
29,009,MO,Barry County,"6,628","5,336","7,920",18.9,15.2,22.6,"2,430","1,864","2,996",28.6,21.9,35.3,"1,642","1,254","2,030",26.4,20.2,32.6,"34,838","32,218","37,458",,,,,,
29,011,MO,Barton County,"2,154","1,692","2,616",17.6,13.8,21.4,837,639,"1,035",26.7,20.4,33.0,524,393,655,22.6,17.0,28.2,"36,851","33,561","40,141",,,,,,
29,013,MO,Bates County,"2,615","2,064","3,166",15.7,12.4,19.0,936,710,"1,162",22.7,17.2,28.2,636,477,795,21.0,15.7,26.3,"39,265","35,564","42,966",,,,,,
29,015,MO,Benton County,"3,872","3,089","4,655",20.6,16.4,24.8,"1,180",904,"1,456",35.1,26.9,43.3,795,607,983,31.3,23.9,38.7,"30,920","28,563","33,277",,,,,,
29,017,MO,Bollinger County,"2,382","1,893","2,871",19.5,15.5,23.5,840,656,"1,024",29.7,23.2,36.2,544,419,669,26.2,20.2,32.2,"36,972","33,568","40,376",,,,,,
29,019,MO,Boone County,"29,023","26,360","31,686",18.8,17.1,20.5,"5,580","4,434","6,726",16.6,13.2,20.0,"3,616","2,812","4,420",15.4,12.0,18.8,"42,202","40,292","44,112",,,,,,
29,021,MO,Buchanan County,"13,449","11,318","15,580",15.9,13.4,18.4,"4,587","3,661","5,513",22.5,17.9,27.1,"2,846","2,203","3,489",19.9,15.4,24.4,"41,210","38,329","44,091",,,,,,
29,023,MO,Butler County,"8,088","6,266","9,910",19.3,15.0,23.6,"2,962","2,192","3,732",30.6,22.7,38.5,"2,006","1,476","2,536",28.7,21.1,36.3,"32,919","30,390","35,448",,,,,,
29,025,MO,Caldwell County,"1,276","1,008","1,544",13.9,11.0,16.8,472,349,595,19.9,14.7,25.1,321,235,407,18.1,13.2,23.0,"39,216","35,828","42,604",,,,,,
29,027,MO,Callaway County,"5,580","4,477","6,683",13.8,11.1,16.5,"1,811","1,383","2,239",18.9,14.4,23.4,"1,159",877,"1,441",16.6,12.6,20.6,"47,098","43,705","50,491",,,,,,
29,029,MO,Camden County,"6,327","4,911","7,743",14.6,11.3,17.9,"2,162","1,643","2,681",26.8,20.4,33.2,"1,387","1,033","1,741",23.3,17.4,29.2,"42,955","40,291","45,619",,,,,,
29,031,MO,Cape Girardeau County,"10,952","9,330","12,574",15.2,12.9,17.5,"3,330","2,727","3,933",20.4,16.7,24.1,"1,919","1,460","2,378",16.5,12.6,20.4,"44,569","41,580","47,558",,,,,,
29,033,MO,Carroll County,"1,446","1,144","1,748",15.7,12.4,19.0,485,360,610,22.7,16.9,28.5,301,219,383,18.6,13.5,23.7,"39,071","35,613","42,529",,,,,,
29,035,MO,Carter County,"1,531","1,175","1,887",24.5,18.8,30.2,576,427,725,38.1,28.3,47.9,408,302,514,38.5,28.5,48.5,"28,524","25,775","31,273",,,,,,
29,037,MO,Cass County,"8,314","6,798","9,830",8.5,7.0,10.0,"3,102","2,395","3,809",12.0,9.3,14.7,"1,921","1,431","2,411",10.0,7.5,12.5,"57,368","54,930","59,806",,,,,,
29,039,MO,Cedar County,"2,766","2,118","3,414",20.1,15.4,24.8,"1,064",791,"1,337",32.9,24.5,41.3,713,528,898,29.8,22.1,37.5,"31,542","28,822","34,262",,,,,,
29,041,MO,Chariton County,"1,065",827,"1,303",14.0,10.9,17.1,330,247,413,18.9,14.2,23.6,222,165,279,17.6,13.1,22.1,"39,800","36,120","43,480",,,,,,
29,043,MO,Christian County,"8,564","6,695","10,433",11.1,8.7,13.5,"3,524","2,670","4,378",16.9,12.8,21.0,"2,269","1,696","2,842",15.0,11.2,18.8,"48,041","44,871","51,211",,,,,,
29,045,MO,Clark County,"1,144",888,"1,400",16.3,12.6,20.0,431,327,535,25.8,19.5,32.1,293,221,365,24.8,18.7,30.9,"36,809","33,324","40,294",,,,,,
29,047,MO,Clay County,"20,932","18,399","23,465",9.5,8.3,10.7,"7,588","6,410","8,766",13.4,11.3,15.5,"4,677","3,838","5,516",11.6,9.5,13.7,"55,835","53,209","58,461",,,,,,
29,049,MO,Clinton County,"2,236","1,747","2,725",11.1,8.7,13.5,792,601,983,15.8,12.0,19.6,511,384,638,13.8,10.4,17.2,"51,846","48,180","55,512",,,,,,
29,051,MO,Cole County,"7,991","6,236","9,746",11.2,8.7,13.7,"2,719","2,071","3,367",15.4,11.7,19.1,"1,713","1,287","2,139",13.5,10.1,16.9,"52,835","48,934","56,736",,,,,,
29,053,MO,Cooper County,"2,679","2,182","3,176",16.7,13.6,19.8,860,678,"1,042",22.3,17.6,27.0,563,442,684,20.1,15.8,24.4,"41,925","38,048","45,802",,,,,,
29,055,MO,Crawford County,"4,669","3,700","5,638",19.3,15.3,23.3,"1,706","1,304","2,108",29.2,22.3,36.1,"1,091",818,"1,364",26.0,19.5,32.5,"34,555","31,683","37,427",,,,,,
29,057,MO,Dade County,"1,674","1,391","1,957",21.7,18.0,25.4,588,478,698,33.8,27.5,40.1,365,288,442,27.4,21.6,33.2,"33,452","30,274","36,630",,,,,,
29,059,MO,Dallas County,"3,217","2,452","3,982",19.5,14.9,24.1,"1,275",944,"1,606",31.2,23.1,39.3,861,634,"1,088",29.3,21.6,37.0,"37,589","36,001","39,177",,,,,,
29,061,MO,Daviess County,"1,417","1,089","1,745",17.2,13.2,21.2,626,470,782,28.5,21.4,35.6,417,311,523,26.5,19.8,33.2,"38,279","34,904","41,654",,,,,,
29,063,MO,DeKalb County,"1,542","1,171","1,913",16.5,12.5,20.5,366,273,459,16.1,12.0,20.2,239,176,302,14.3,10.6,18.0,"41,804","38,003","45,605",,,,,,
29,065,MO,Dent County,"2,946","2,232","3,660",19.1,14.5,23.7,"1,054",779,"1,329",29.5,21.8,37.2,710,522,898,27.2,20.0,34.4,"34,327","31,572","37,082",,,,,,
29,067,MO,Douglas County,"3,139","2,463","3,815",23.3,18.3,28.3,"1,124",864,"1,384",37.8,29.1,46.5,748,573,923,34.5,26.4,42.6,"29,830","27,334","32,326",,,,,,
29,069,MO,Dunklin County,"8,506","7,083","9,929",27.3,22.7,31.9,"3,147","2,466","3,828",40.0,31.3,48.7,"1,931","1,445","2,417",34.1,25.5,42.7,"29,372","27,383","31,361",,,,,,
29,071,MO,Franklin County,"14,097","12,256","15,938",14.1,12.3,15.9,"4,722","3,936","5,508",19.3,16.1,22.5,"3,132","2,602","3,662",17.3,14.4,20.2,"47,530","43,682","51,378",,,,,,
29,073,MO,Gasconade County,"1,893","1,418","2,368",12.7,9.5,15.9,671,498,844,20.4,15.1,25.7,436,321,551,17.8,13.1,22.5,"39,688","37,286","42,090",,,,,,
29,075,MO,Gentry County,954,726,"1,182",14.5,11.0,18.0,342,255,429,21.2,15.8,26.6,230,170,290,19.5,14.4,24.6,"35,755","32,815","38,695",,,,,,
29,077,MO,Greene County,"50,385","46,129","54,641",19.1,17.5,20.7,"13,695","11,648","15,742",24.1,20.5,27.7,"7,875","6,380","9,370",19.6,15.9,23.3,"38,059","36,254","39,864",,,,,,
29,079,MO,Grundy County,"1,739","1,325","2,153",17.5,13.3,21.7,647,482,812,26.9,20.0,33.8,414,304,524,24.4,17.9,30.9,"35,017","32,112","37,922",,,,,,
29,081,MO,Harrison County,"1,505","1,168","1,842",17.1,13.3,20.9,577,435,719,26.6,20.0,33.2,374,279,469,24.7,18.4,31.0,"34,324","31,338","37,310",,,,,,
29,083,MO,Henry County,"3,774","3,043","4,505",17.2,13.9,20.5,"1,290",993,"1,587",26.9,20.7,33.1,795,580,"1,010",22.9,16.7,29.1,"37,016","33,915","40,117",,,,,,
29,085,MO,Hickory County,"2,154","1,679","2,629",22.6,17.6,27.6,669,499,839,41.4,30.9,51.9,445,327,563,37.7,27.7,47.7,"27,957","25,579","30,335",,,,,,
29,087,MO,Holt County,684,526,842,14.2,10.9,17.5,210,158,262,21.9,16.5,27.3,141,106,176,20.7,15.5,25.9,"39,141","36,112","42,170",,,,,,
29,089,MO,Howard County,"1,465","1,151","1,779",15.5,12.2,18.8,450,343,557,21.2,16.2,26.2,287,217,357,18.7,14.1,23.3,"39,383","35,761","43,005",,,,,,
29,091,MO,Howell County,"8,498","6,766","10,230",21.3,17.0,25.6,"3,256","2,474","4,038",32.9,25.0,40.8,"2,118","1,574","2,662",30.1,22.4,37.8,"33,211","30,621","35,801",,,,,,
